date,topic,title,date_dt,month,weekday,title_length
2026/05/13,Экономика,В «Единой России» допустили продление «гаражной амнистии»,2026-05-13,2026-05,Wednesday,57
2026/05/13,Ценности,Девушку сравнили с утюгом из-за детали во внешности,2026-05-13,2026-05,Wednesday,51
2026/05/13,Наука и техника,Запуск Cargo Dragon к МКС перенесли,2026-05-13,2026-05,Wednesday,35
2026/05/13,Бывший СССР,В Кремле назвали условие для открытия полноформатных мирных переговоров с Украиной,2026-05-13,2026-05,Wednesday,82
2026/05/13,Россия,В Кремле сделали заявление после испытаний «способной ударить куда угодно» ракеты «Сармат»,2026-05-13,2026-05,Wednesday,90
2026/05/13,Мир,В Кремле высказались о реакции США на испытания «Сармата»,2026-05-13,2026-05,Wednesday,57
2026/05/13,Авто,Новый премьер Венгрии удивил выбором служебной машины,2026-05-13,2026-05,Wednesday,53
2026/05/13,Интернет и СМИ,Раскрыты заработки авторов «ВКонтакте» на донатах,2026-05-13,2026-05,Wednesday,49
2026/05/13,Экономика,Торговые центры Москвы перестали интересовать продавцов,2026-05-13,2026-05,Wednesday,55
2026/05/13,Экономика,Сборы с налогов на богатых россиян выросли на треть,2026-05-13,2026-05,Wednesday,51
2026/05/13,Силовые структуры,Кастрюля стала орудием преступления в российском городе,2026-05-13,2026-05,Wednesday,55
2026/05/13,Экономика,Сбер открыл в ИИ-помощнике «ГигаЧат» пространство о спорте и здоровом образе жизни,2026-05-13,2026-05,Wednesday,82
2026/05/13,Экономика,Мировые запасы нефти рекордно истощились из-за войны в Иране,2026-05-13,2026-05,Wednesday,60
2026/05/13,Бывший СССР,В Госдуме призвали украинцев «вышвырнуть шайку Зеленского»,2026-05-13,2026-05,Wednesday,58
2026/05/13,Путешествия,Россияне массово устремились в Румынию,2026-05-13,2026-05,Wednesday,38
2026/05/13,Экономика,Министр торговли в правительстве талибов приехал в Россию,2026-05-13,2026-05,Wednesday,57
2026/05/13,Наука и техника,Выявлен неожиданный фактор ускоренного старения мозга,2026-05-13,2026-05,Wednesday,53
2026/05/13,Мир,Макрона уличили в тайной связи с актрисой и припомнили наказание от жены,2026-05-13,2026-05,Wednesday,72
2026/05/13,Культура,Бабкина назвала поддержку бойцов СВО вопросом совести,2026-05-13,2026-05,Wednesday,53
2026/05/13,Забота о себе,Появились подробности о «нулевом пациенте» с хантавирусом,2026-05-13,2026-05,Wednesday,57
2026/05/13,Бывший СССР,Ермак рассказал о своих недостатках в суде,2026-05-13,2026-05,Wednesday,42
2026/05/13,Спорт,Порнозвезда обратилась к Сафонову перед финалом Лиги чемпионов,2026-05-13,2026-05,Wednesday,62
2026/05/13,Бывший СССР,На Украине обрушились с критикой на Зеленского после его слов о российских дронах,2026-05-13,2026-05,Wednesday,81
2026/05/13,Экономика,Один перевозчик урезал международные авиарейсы из-за подорожания авиатоплива,2026-05-13,2026-05,Wednesday,76
2026/05/13,Экономика,В российском регионе дачникам пришлось откапывать дома,2026-05-13,2026-05,Wednesday,54
2026/05/13,Экономика,Курс доллара упал ниже 73 рублей,2026-05-13,2026-05,Wednesday,32
2026/05/13,Бывший СССР,В Казахстане отказались от захоронения иностранных радиоактивных отходов,2026-05-13,2026-05,Wednesday,72
2026/05/13,Россия,Стало известно о новом назначении в кавказском регионе России после увольнения его главы,2026-05-13,2026-05,Wednesday,88
2026/05/13,Наука и техника,Способность ВСУ отражать одновременную атаку большого числа беспилотников оценили,2026-05-13,2026-05,Wednesday,81
2026/05/13,Наука и техника,Google представила ноутбук на Android,2026-05-13,2026-05,Wednesday,37
2026/05/13,Мир,Орбан пожелал либералам не растратить достижения 16 лет его правления,2026-05-13,2026-05,Wednesday,69
2026/05/13,Мир,Кремль сделал заявление о контактах с США,2026-05-13,2026-05,Wednesday,41
2026/05/13,Моя страна,В российском регионе на свет появились сразу три «королевские» двойни,2026-05-13,2026-05,Wednesday,69
2026/05/13,Экономика,Шансы Индии отказаться от российской нефти оценили,2026-05-13,2026-05,Wednesday,50
2026/05/13,Силовые структуры,Молодая россиянка набросилась на возлюбленного с ножом,2026-05-13,2026-05,Wednesday,54
2026/05/13,Интернет и СМИ,Познер прокомментировал смерть телеведущего Молчанова,2026-05-13,2026-05,Wednesday,53
2026/05/13,Ценности,Россиянам предложили купить подарки из бивня мамонта за миллиарды рублей,2026-05-13,2026-05,Wednesday,72
2026/05/13,Бывший СССР,В Кремле высказались о сложности переговоров по Украине,2026-05-13,2026-05,Wednesday,55
2026/05/13,Культура,Дочь Славы рассказала о состоянии певицы после скандала,2026-05-13,2026-05,Wednesday,55
2026/05/13,Мир,Шансы возвращения Орбана к посредничеству по Украине оценили,2026-05-13,2026-05,Wednesday,60
2026/05/13,Россия,Записавшего объяснение из вагона с углем о невыходе на работу россиянина наказали,2026-05-13,2026-05,Wednesday,81
2026/05/13,Силовые структуры,Появились подробности расправы над бывшим депутатом Верховной Рады в Подмосковье,2026-05-13,2026-05,Wednesday,80
2026/05/13,Забота о себе,Раскрыты главные правила здорового долголетия,2026-05-13,2026-05,Wednesday,45
2026/05/13,Мир,На Западе назвали возможные сроки освобождения Россией всего Донбасса,2026-05-13,2026-05,Wednesday,69
2026/05/13,Мир,Британский министр решил сместить Стармера,2026-05-13,2026-05,Wednesday,42
2026/05/13,Россия,Госдума разрешила применять Российскую армию за рубежом еще в одном случае,2026-05-13,2026-05,Wednesday,74
2026/05/13,Экономика,Россиян предостерегли от покупки квартиры с одной целью,2026-05-13,2026-05,Wednesday,55
2026/05/13,Экономика,Россиян предостерегли от опасного способа борьбы с клещами,2026-05-13,2026-05,Wednesday,58
2026/05/13,Экономика,Мировому нефтерынку спрогнозировали тяжелые времена,2026-05-13,2026-05,Wednesday,51
2026/05/13,Наука и техника,«Сармат» назвали страховкой от ядерной войны,2026-05-13,2026-05,Wednesday,44
2026/05/13,Силовые структуры,Перевод криптовалюты обернулся для россиянина уголовным делом,2026-05-13,2026-05,Wednesday,61
2026/05/13,Мир,Польша подняла авиацию из-за ударов России по Украине,2026-05-13,2026-05,Wednesday,53
2026/05/13,Бывший СССР,Российская армия нанесла мощный удар по инфраструктуре Украины,2026-05-13,2026-05,Wednesday,62
2026/05/13,Ценности,63-летнюю Деми Мур сравнили со скелетом из-за чрезмерной худобы на Каннском фестивале,2026-05-13,2026-05,Wednesday,85
2026/05/13,Бывший СССР,Ермак боролся с врагами Зеленского с помощью гадалки Вероники Фен-Шуй,2026-05-13,2026-05,Wednesday,69
2026/05/13,Силовые структуры,За черные доходы экс-начальник самарского главка МЧС получил 11 лет колонии,2026-05-13,2026-05,Wednesday,75
2026/05/13,Экономика,У россиян внезапно пропала вода,2026-05-13,2026-05,Wednesday,31
2026/05/13,Мир,Кремль ответил на вопрос о перевозке ядерных реакторов на затонувшем российском судне,2026-05-13,2026-05,Wednesday,85
2026/05/13,Мир,Трамп прибыл в Китай,2026-05-13,2026-05,Wednesday,20
2026/05/13,Силовые структуры,Россиянин получил 17 лет колонии за переданные географические координаты,2026-05-13,2026-05,Wednesday,72
2026/05/13,Авто,Россияне назвали самые желанные для возвращения автобренды,2026-05-13,2026-05,Wednesday,58
2026/05/13,Наука и техника,«Роскосмос» назвал приоритет при создании спутников,2026-05-13,2026-05,Wednesday,51
2026/05/13,Экономика,Добыча нефти в России упала,2026-05-13,2026-05,Wednesday,27
2026/05/13,Бывший СССР,Зеленский выразил ожидания от поездки Трампа в Китай,2026-05-13,2026-05,Wednesday,52
2026/05/13,Экономика,Американскому фондовому рынку предрекли продолжение рекордного роста,2026-05-13,2026-05,Wednesday,68
2026/05/13,Россия,Российский военный назвал ключевую задачу армии на май и лето,2026-05-13,2026-05,Wednesday,61
2026/05/13,Из жизни,"Женщина нашла в парке алмаз весом 3,09 карата",2026-05-13,2026-05,Wednesday,45
2026/05/13,Силовые структуры,На избившего российского школьника за защиту матери мигранта возбудили дело,2026-05-13,2026-05,Wednesday,75
2026/05/13,Россия,Российского школьника унесло течением реки из-за попытки сделать фото на телефон,2026-05-13,2026-05,Wednesday,80
2026/05/13,Интернет и СМИ,Известную российскую телеведущую спасли от передозировки успокоительными,2026-05-13,2026-05,Wednesday,72
2026/05/13,Мир,В Конгрессе Филиппин прозвучали десятки выстрелов,2026-05-13,2026-05,Wednesday,49
2026/05/13,Культура,В одной из стран СНГ выступили против спектакля с Паниным,2026-05-13,2026-05,Wednesday,57
2026/05/13,Авто,Россиянам назвали причины появления пузырей на подержанном автомобиле,2026-05-13,2026-05,Wednesday,69
2026/05/13,Россия,В Москве завершился набор участников на благотворительный забег Сбера,2026-05-13,2026-05,Wednesday,69
2026/05/13,Бывший СССР,Ходившего к гадалке экс-главу офиса Зеленского захотели защитить в суде с помощью иконы,2026-05-13,2026-05,Wednesday,87
2026/05/13,Россия,В Госдуме посоветовали врагам России искать лопаты после испытаний «Сармата»,2026-05-13,2026-05,Wednesday,76
2026/05/13,Экономика,Россиян предупредили об оборотной стороне потепления,2026-05-13,2026-05,Wednesday,52
2026/05/13,Мир,Стало известно о тайных ударах Саудовской Аравии по Ирану,2026-05-13,2026-05,Wednesday,57
2026/05/13,Россия,Россиянин несколько дней выживал в Арктике без еды в жилье из палок и с копьем из ножей,2026-05-13,2026-05,Wednesday,87
2026/05/13,Наука и техника,Найден метод раннего выявления опасных заболеваний почек и сердца,2026-05-13,2026-05,Wednesday,65
2026/05/13,Мир,Руководство Румынии не встретило Зеленского в аэропорту Бухареста,2026-05-13,2026-05,Wednesday,65
2026/05/13,Мир,Лавров обвинил США в попытке убрать компании из России с мирового рынка,2026-05-13,2026-05,Wednesday,71
2026/05/13,Спорт,Российские спортсмены пропустят международный турнир из-за невыдачи виз,2026-05-13,2026-05,Wednesday,71
2026/05/13,Силовые структуры,Раскрыт статус певицы Линды по уголовному делу о мошенничестве,2026-05-13,2026-05,Wednesday,62
2026/05/13,Экономика,Части россиян призвали дать льготу на оплату ЖКУ,2026-05-13,2026-05,Wednesday,48
2026/05/13,Мир,Названа причина стрельбы в Конгрессе Филиппин,2026-05-13,2026-05,Wednesday,45
2026/05/13,Забота о себе,Россиян призвали не произносить шесть фраз на приеме у врача,2026-05-13,2026-05,Wednesday,60
2026/05/13,Путешествия,Пассажир российского самолета случайно устроил потоп и сорвал рейс в Грузию,2026-05-13,2026-05,Wednesday,75
2026/05/13,Ценности,60-летняя Ирина Безрукова показала фото времен молодости,2026-05-13,2026-05,Wednesday,56
2026/05/13,Экономика,Ключевую российскую отрасль охватил острый кадровый голод,2026-05-13,2026-05,Wednesday,57
2026/05/13,Силовые структуры,Эпичное ограбление кассы продуктового магазина в Москве попало на видео,2026-05-13,2026-05,Wednesday,71
2026/05/13,Наука и техника,Перечислены все способы установки Windows,2026-05-13,2026-05,Wednesday,41
2026/05/13,Экономика,Поставки нефтепродуктов из России упали до минимума в истории,2026-05-13,2026-05,Wednesday,61
2026/05/13,Силовые структуры,Россиянину запросили пожизненное за изуродованного и спрятанного в болоте ребенка,2026-05-13,2026-05,Wednesday,81
2026/05/13,Экономика,В СберСтраховании назвали объем выплат пострадавшим от наводнения в Дагестане и Чечне,2026-05-13,2026-05,Wednesday,85
2026/05/13,Наука и техника,Россиян предостерегли от опасной привычки в ванной,2026-05-13,2026-05,Wednesday,50
2026/05/13,Экономика,В Сербии заявили о недовольстве венгерским предложением по выкупу российской доли в NIS,2026-05-13,2026-05,Wednesday,87
2026/05/13,Интернет и СМИ,"Артемий Лебедев высказался о Зеленском словами «как был капитаном КВН, так и остался»",2026-05-13,2026-05,Wednesday,85
2026/05/13,Россия,Профессор МГУ оценил введение в школах нового обязательного экзамена,2026-05-13,2026-05,Wednesday,68
2026/05/13,Моя страна,Россияне увидят одно из самых ожидаемых астрономических событий десятилетия,2026-05-13,2026-05,Wednesday,75
2026/05/13,Мир,На Сенат Филиппин напали,2026-05-13,2026-05,Wednesday,24
2026/05/13,Силовые структуры,"Российская пенсионерка попала под следствие за перевод 8,5 тысячи рублей",2026-05-13,2026-05,Wednesday,72
2026/05/13,Силовые структуры,Экс-замгубернатора российского региона отделалась условкой за многомиллионные аферы,2026-05-13,2026-05,Wednesday,83
2026/05/13,Путешествия,Турист подрался со спутницей и разгромил номер отеля в Таиланде,2026-05-13,2026-05,Wednesday,63
2026/05/13,Наука и техника,Названо оружие для нейтрализации всей военной инфраструктуры Европы,2026-05-13,2026-05,Wednesday,67
2026/05/13,Силовые структуры,В России объявили в розыск бывшего министра обороны Британии,2026-05-13,2026-05,Wednesday,60
2026/05/13,Россия,Решения «Единой России» и правительства обеспечили аграрное лидерство страны,2026-05-13,2026-05,Wednesday,76
2026/05/13,Силовые структуры,На полицейского напали с ножом в российском регионе,2026-05-13,2026-05,Wednesday,51
2026/05/13,Бывший СССР,Зеленский высказался о возможности развала НАТО,2026-05-13,2026-05,Wednesday,47
2026/05/13,Мир,Трампа встретили 300 китайских детей,2026-05-13,2026-05,Wednesday,36
2026/05/13,Наука и техника,В России опровергли связь «Союза-5» с «Зенитом»,2026-05-13,2026-05,Wednesday,47
2026/05/13,Ценности,Российский бренд угодил в скандал из-за плагиата рекламы Nike с теннисисткой Соболенко,2026-05-13,2026-05,Wednesday,86
2026/05/13,Силовые структуры,Мужчина швырнул гранату на российском автовокзале,2026-05-13,2026-05,Wednesday,49
2026/05/13,Из жизни,Для сонь открыли брачное агентство,2026-05-13,2026-05,Wednesday,34
2026/05/13,Спорт,Жена Сафонова отреагировала на обращение порнозвезды к мужу перед финалом Лиги чемпионов,2026-05-13,2026-05,Wednesday,88
2026/05/13,Путешествия,20-летний турист случайно упал с балкона в отеле и не выжил на курорте Европы,2026-05-13,2026-05,Wednesday,77
2026/05/13,Мир,Карл III сделал заявление об Украине и НАТО,2026-05-13,2026-05,Wednesday,43
2026/05/13,Бывший СССР,В ВСУ пожаловались на успехи российских военных в ДНР,2026-05-13,2026-05,Wednesday,53
2026/05/13,Наука и техника,Раскрыт один из ключевых факторов ожирения,2026-05-13,2026-05,Wednesday,42
2026/05/13,Экономика,Дачников призвали спать спокойно,2026-05-13,2026-05,Wednesday,32
2026/05/13,Экономика,Россиянам назвали регионы с самыми сильными дождями,2026-05-13,2026-05,Wednesday,51
2026/05/13,Авто,Госдума изменила порядок проверки пьяных водителей,2026-05-13,2026-05,Wednesday,50
2026/05/13,Силовые структуры,Раскрыта первопричина драки индусов с узбеками на молотках на российской птицефабрике,2026-05-13,2026-05,Wednesday,85
2026/05/13,Экономика,Дачников научили правильно сеять теплолюбивые культуры,2026-05-13,2026-05,Wednesday,54
2026/05/13,Мир,МИД Кубы предупредил об угрозе кровавой бани из-за США,2026-05-13,2026-05,Wednesday,54
2026/05/13,Экономика,Москвичам предрекли резкое изменение погоды,2026-05-13,2026-05,Wednesday,43
2026/05/13,Интернет и СМИ,Гоблин заявил о напряженности с юмором в европейской стране,2026-05-13,2026-05,Wednesday,59
2026/05/13,Наука и техника,Android 17 назвали бесполезной и высмеяли,2026-05-13,2026-05,Wednesday,41
2026/05/13,Экономика,В Иране заявили о колоссальной выгоде от контроля над Ормузским проливом,2026-05-13,2026-05,Wednesday,72
2026/05/13,Экономика,Гоша приполз в московский ЖК и попал на видео,2026-05-13,2026-05,Wednesday,45
2026/05/13,Россия,В России назвали реальный срок полного контроля над Донбассом,2026-05-13,2026-05,Wednesday,61
2026/05/13,Забота о себе,Врач призвал всегда держать дома 12 продуктов,2026-05-13,2026-05,Wednesday,45
2026/05/13,Бывший СССР,Эстония призвала жестче контролировать финансирование Украины,2026-05-13,2026-05,Wednesday,61
2026/05/13,Авто,Ушедший из России концерн продал все автосалоны в одном из городов Европы,2026-05-13,2026-05,Wednesday,73
2026/05/13,Экономика,Российский бизнес предупредили о возможности повышения налогов,2026-05-13,2026-05,Wednesday,62
2026/05/13,Силовые структуры,Прокуратура назвала срок для отравителя родственников из Подмосковья,2026-05-13,2026-05,Wednesday,68
2026/05/13,Россия,В России прокомментировали новшества в тактике армии,2026-05-13,2026-05,Wednesday,52
2026/05/13,Силовые структуры,Доверенное лицо экс-замглавы правительства Подмосковья посадили на семь лет,2026-05-13,2026-05,Wednesday,75
2026/05/13,Силовые структуры,Россиянин Милосердов в ссадинах рассказал о вербовке Киева,2026-05-13,2026-05,Wednesday,58
2026/05/13,Интернет и СМИ,На Западе рассказали о посланном Путиным Европе сигнале,2026-05-13,2026-05,Wednesday,55
2026/05/13,Ценности,Блогер смастерил костюм рыцаря из пакетов популярного маркетплейса и поразил зрителей,2026-05-13,2026-05,Wednesday,85
2026/05/13,Путешествия,"Пассажирка круиза потеряла контроль над инвалидным скутером, упала с пирса и не выжила",2026-05-13,2026-05,Wednesday,86
2026/05/13,Наука и техника,Российские войска получили антидроновую «Люстру»,2026-05-13,2026-05,Wednesday,48
2026/05/13,Россия,В России оценили вероятность приезда Трампа в Москву,2026-05-13,2026-05,Wednesday,52
2026/05/13,Мир,Словакия пообещала нарастить поставки боеприпасов Украине,2026-05-13,2026-05,Wednesday,57
2026/05/13,Мир,Предсказан итог визита Трампа в Китай,2026-05-13,2026-05,Wednesday,37
2026/05/13,Культура,Умер актер Джек Тейлор из «Графа Дракулы»,2026-05-13,2026-05,Wednesday,41
2026/05/13,Силовые структуры,Россиянин дал показания в деле о сожженной его женой сопернице,2026-05-13,2026-05,Wednesday,62
2026/05/13,Моя страна,Бесстрашный лось в бассейне удивил россиян и был удачно спасен,2026-05-13,2026-05,Wednesday,62
2026/05/13,Спорт,ПСЖ заинтересовался еще одним российским футболистом,2026-05-13,2026-05,Wednesday,52
2026/05/13,Экономика,Альфа-Банк перезапустил Фонд немалого бизнеса,2026-05-13,2026-05,Wednesday,45
2026/05/13,Силовые структуры,Верховный суд России вступился за уличенную в краже школьницу,2026-05-13,2026-05,Wednesday,61
2026/05/13,Наука и техника,SpaceX приготовилась к 12-му запуску Starship,2026-05-13,2026-05,Wednesday,45
2026/05/13,Интернет и СМИ,Россиянам назвали коктейль для укрепления иммунитета,2026-05-13,2026-05,Wednesday,52
2026/05/13,Силовые структуры,Вандалы повредили захоронение участника Великой Отечественной в российском селе,2026-05-13,2026-05,Wednesday,79
2026/05/13,Экономика,Известный певец открыл ночной клуб и начал войну с соседями,2026-05-13,2026-05,Wednesday,59
2026/05/13,Россия,Глава Подмосковья проверил работу аварийно-восстановительной службы в Орехово-Зуево,2026-05-13,2026-05,Wednesday,83
2026/05/13,Россия,Глава Подмосковья проверил работу аварийно-восстановительной службы в Орехово-Зуево,2026-05-13,2026-05,Wednesday,83
2026/05/13,Наука и техника,«Сармат» сочли оружием для полного уничтожения Великобритании,2026-05-13,2026-05,Wednesday,61
2026/05/13,Экономика,Долги за электроэнергию в России резко выросли,2026-05-13,2026-05,Wednesday,46
2026/05/13,Бывший СССР,Стало известно об ударе по зданию СБУ в Луцке,2026-05-13,2026-05,Wednesday,45
2026/05/13,Моя страна,Долговая расписка XIII века оказалась списком оставленных на берегу для рыбаков вещей,2026-05-13,2026-05,Wednesday,85
2026/05/13,Путешествия,Самолет едва не столкнулся с другим бортом при посадке в аэропорту США,2026-05-13,2026-05,Wednesday,70
2026/05/13,Из жизни,Неизвестные украли с фермы сотни беременных овец,2026-05-13,2026-05,Wednesday,48
2026/05/13,Мир,В России усомнились в адекватности Трампа из-за желания присоединить Венесуэлу к США,2026-05-13,2026-05,Wednesday,84
2026/05/13,Экономика,Валютные резервы страны НАТО стали рекордно таять из-за войны в Иране,2026-05-13,2026-05,Wednesday,69
2026/05/13,Россия,Появились новые подробности о причинах взрыва на российской нефтебазе,2026-05-13,2026-05,Wednesday,69
2026/05/13,Спорт,Овечкин прилетел в Москву,2026-05-13,2026-05,Wednesday,25
2026/05/13,Ценности,Названа самая модная замена скинни-джинсам,2026-05-13,2026-05,Wednesday,42
2026/05/13,Бывший СССР,Зеленский заявил о помощи странам Южного Кавказа в одном вопросе,2026-05-13,2026-05,Wednesday,64
2026/05/13,Экономика,Россиянин превратил квартиры в банный комплекс и чуть не спалил весь дом,2026-05-13,2026-05,Wednesday,72
2026/05/13,Мир,Россию назвали способной умерить пыл США «Сарматом»,2026-05-13,2026-05,Wednesday,51
2026/05/13,Россия,Стало известно о смерти мужчины от испуга на Останкинской телебашне,2026-05-13,2026-05,Wednesday,67
2026/05/13,Силовые структуры,Россиянин довел мать до самоубийства,2026-05-13,2026-05,Wednesday,36
2026/05/13,Силовые структуры,Обнародованы подробности о расправе шестерых глухонемых россиян над инвалидом,2026-05-13,2026-05,Wednesday,77
2026/05/13,Интернет и СМИ,Дачников предупредили о коварной и опасной причине боли в спине,2026-05-13,2026-05,Wednesday,63
2026/05/13,Экономика,Повышение платы за воду назвали незаконным в одном случае,2026-05-13,2026-05,Wednesday,57
2026/05/13,Забота о себе,Названы правила для предотвращения инфаркта при высоком давлении,2026-05-13,2026-05,Wednesday,64
2026/05/13,Силовые структуры,Россиянин расстрелял торговца валютой ради сотен тысяч долларов,2026-05-13,2026-05,Wednesday,63
2026/05/13,Спорт,В Египте высказались по поводу участия Салаха в матче со сборной России,2026-05-13,2026-05,Wednesday,71
2026/05/13,Мир,Стармеру предрекли «крушение в замедленной съемке»,2026-05-13,2026-05,Wednesday,50
2026/05/13,Россия,Юные блогеры подписали Хартию созидательного блогинга в Национальном центре «Россия»,2026-05-13,2026-05,Wednesday,84
2026/05/13,Экономика,Москвичам назвали самый дождливый день недели,2026-05-13,2026-05,Wednesday,45
2026/05/13,Силовые структуры,Российского подростка жестоко лишили жизни двое мужчин,2026-05-13,2026-05,Wednesday,54
2026/05/13,Бывший СССР,В Молдавии заявили о нарушении дроном воздушного пространства,2026-05-13,2026-05,Wednesday,61
2026/05/13,Экономика,Одну страну призвали активнее вовлекать в работу женщин и мигрантов,2026-05-13,2026-05,Wednesday,67
2026/05/13,Моя страна,В Приморье выбрали кандидата на звание главного дерева России,2026-05-13,2026-05,Wednesday,61
2026/05/13,Ценности,Миллионер отказался от роскошной жизни и стал священником,2026-05-13,2026-05,Wednesday,57
2026/05/13,Моя страна,Россиянка за утро собрала 32 литра весенних грибов и раскрыла место для тихой охоты,2026-05-13,2026-05,Wednesday,83
2026/05/13,Силовые структуры,Появились подробности жестокой расправы над подростком в российском регионе,2026-05-13,2026-05,Wednesday,75
2026/05/13,Мир,Словакия закрыла все пограничные переходы с Украиной,2026-05-13,2026-05,Wednesday,52
2026/05/13,Россия,В России обратились к Сербии после проведения первых в истории страны учений НАТО,2026-05-13,2026-05,Wednesday,81
2026/05/13,Путешествия,Россияне оказались самыми незаконопослушными туристами на курорте Таиланда,2026-05-13,2026-05,Wednesday,74
2026/05/13,Экономика,Рубль подорожал до максимума за три года,2026-05-13,2026-05,Wednesday,40
2026/05/13,Из жизни,Драка двух носорогов посреди города попала на видео,2026-05-13,2026-05,Wednesday,51
2026/05/13,Интернет и СМИ,Известный украинский телеведущий получил российское гражданство,2026-05-13,2026-05,Wednesday,63
2026/05/13,Россия,Появились подробности о смерти внучки известного советского дипломата в центре Москвы,2026-05-13,2026-05,Wednesday,85
2026/05/13,Культура,Филипп Киркоров заявил о чудесном избавлении от зависимости,2026-05-13,2026-05,Wednesday,59
2026/05/13,Спорт,Оценена вероятность победы Овечкина в Кубке Гагарина,2026-05-13,2026-05,Wednesday,52
2026/05/13,Россия,В России отреагировали на заявление Карла III об Украине,2026-05-13,2026-05,Wednesday,56
2026/05/13,Авто,Great Wall прекратил продажи одной модели в России,2026-05-13,2026-05,Wednesday,50
2026/05/13,Наука и техника,Китай отправил в космос искусственные эмбрионы,2026-05-13,2026-05,Wednesday,46
2026/05/13,Мир,В Европе указали на важный сигнал по Украине,2026-05-13,2026-05,Wednesday,44
2026/05/13,Наука и техника,ВВС США получат гиперзвукового «убийцу китайских кораблей»,2026-05-13,2026-05,Wednesday,58
2026/05/13,Бывший СССР,В России указали на «полный правовой беспредел» в Прибалтике,2026-05-13,2026-05,Wednesday,60
2026/05/13,Россия,Обстановка на загоревшейся после взрыва российской нефтебазе изменилась,2026-05-13,2026-05,Wednesday,71
2026/05/13,Ценности,39-летнюю популярную актрису не узнали на новых фото,2026-05-13,2026-05,Wednesday,52
2026/05/13,Культура,Нолан подтвердил ключевую роль темнокожей актрисы в «Одиссее»,2026-05-13,2026-05,Wednesday,61
2026/05/13,Путешествия,Пассажир забыл в аэропорту Дубая куртку с миллионами рублей в кармане и не вернулся за ней,2026-05-13,2026-05,Wednesday,90
2026/05/13,Силовые структуры,По иску к «золотой судье» в суде появился Шпак,2026-05-13,2026-05,Wednesday,46
2026/05/13,Мир,Жданова предупредила о возможном инсценировании Западом кровавого сценария на Украине,2026-05-13,2026-05,Wednesday,85
2026/05/13,Силовые структуры,Попавший в плен оператор роботизированной разведки «Азова» выслушал приговор,2026-05-13,2026-05,Wednesday,76
2026/05/13,Экономика,У США стало меньше нефти,2026-05-13,2026-05,Wednesday,24
2026/05/13,Бывший СССР,Военные истребители постсоветской страны вылетели к борту с Эрдоганом,2026-05-13,2026-05,Wednesday,69
2026/05/13,Силовые структуры,Объяснен мягкий приговор законспирированной миллионерше из российского региона,2026-05-13,2026-05,Wednesday,78
2026/05/13,Бывший СССР,Россия нанесла массированный удар по западу Украины,2026-05-13,2026-05,Wednesday,51
2026/05/13,Силовые структуры,Экс-замглавы Минфина оштрафовали на 50 тысяч рублей,2026-05-13,2026-05,Wednesday,51
2026/05/13,Бывший СССР,Зеленский прокомментировал одну из самых длительных воздушных атак по Украине,2026-05-13,2026-05,Wednesday,77
2026/05/13,Мир,Опубликованы кадры из Сената азиатской страны после стрельбы,2026-05-13,2026-05,Wednesday,60
2026/05/13,Путешествия,Россиянам усложнили получение итальянского шенгена из-за мошенничества соотечественников,2026-05-13,2026-05,Wednesday,88
2026/05/13,Интернет и СМИ,Малышева упала во время тренировки и уползла из зала,2026-05-13,2026-05,Wednesday,52
2026/05/13,Россия,Россиянка нашла оторванный палец в колготках вернувшейся из детсада двухлетней дочери,2026-05-13,2026-05,Wednesday,85
2026/05/13,Из жизни,Мужчина попал под суд за громкое испускание газов перед полицией,2026-05-13,2026-05,Wednesday,64
2026/05/13,Силовые структуры,В доме российского школьника нашли взрывчатку,2026-05-13,2026-05,Wednesday,45
2026/05/13,Наука и техника,Раскрыта главная опасность южных клещей-«мутантов»,2026-05-13,2026-05,Wednesday,50
2026/05/13,Силовые структуры,Россиянин похитил у пенсионерки коробку с деньгами и тушенкой,2026-05-13,2026-05,Wednesday,61
2026/05/13,Спорт,Призвавший болельщиков не приходить на стадион вратарь «Пари НН» объяснился,2026-05-13,2026-05,Wednesday,75
2026/05/13,Экономика,Нефтеперерабатывающий завод остановился в российском регионе,2026-05-13,2026-05,Wednesday,60
2026/05/13,Мир,Генсек НАТО высказался о диалоге с Путиным,2026-05-13,2026-05,Wednesday,42
2026/05/13,Ценности,Решетова показала внешность без бровей,2026-05-13,2026-05,Wednesday,38
2026/05/13,Культура,ИИ назвали непрактичным инструментом в борьбе с пропагандой наркотиков,2026-05-13,2026-05,Wednesday,70
2026/05/13,Интернет и СМИ,В Москве ограничат публикацию данных о терактах и атаках беспилотников,2026-05-13,2026-05,Wednesday,70
2026/05/13,Авто,Автопрому Германии предрекли волну сокращений,2026-05-13,2026-05,Wednesday,45
2026/05/13,Бывший СССР,Ермака забросали яйцами,2026-05-13,2026-05,Wednesday,23
2026/05/13,Силовые структуры,У расстрелявшего чемпиона России по функциональному многоборью мужчины был сообщник,2026-05-13,2026-05,Wednesday,83
2026/05/13,Наука и техника,Особенность «Сармата» сочли пережитком холодной войны,2026-05-13,2026-05,Wednesday,53
2026/05/13,Путешествия,Самолет с 177 пассажирами подал сигнал бедствия из-за запаха керосина на борту,2026-05-13,2026-05,Wednesday,78
2026/05/13,Россия,В России захотели учредить еще один государственный праздник,2026-05-13,2026-05,Wednesday,60
